country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","26-03-2026 08:00:00",28.567890,77.250515,NO2,24,96,57
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","26-03-2026 08:00:00",28.6573814,77.1585447,PM10,71,275,140
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","26-03-2026 08:00:00",28.531346,77.190156,OZONE,2,85,3
India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC","26-03-2026 08:00:00",28.621810,77.1944633,NH3,2,6,4
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","26-03-2026 08:00:00",28.699793,77.165453,PM10,142,348,227
India,Delhi,Delhi,"Rohini, Delhi - DPCC","26-03-2026 08:00:00",28.732528,77.119920,CO,10,91,51
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","26-03-2026 08:00:00",28.6514781,77.1473105,CO,33,98,49
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","26-03-2026 08:00:00",28.5504249,77.2159377,PM2.5,48,331,142
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","26-03-2026 08:00:00",28.623763,77.287209,PM10,75,318,160
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","26-03-2026 08:00:00",28.376058,77.315741,NO2,30,33,31
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","26-03-2026 08:00:00",28.376058,77.315741,NH3,10,10,10
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","26-03-2026 08:00:00",29.503664,75.467934,OZONE,57,87,63
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","26-03-2026 08:00:00",28.422681,77.148944,OZONE,11,73,13
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","26-03-2026 08:00:00",28.4227,77.0667,PM10,63,442,211
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","26-03-2026 08:00:00",28.4227,77.0667,NO2,4,10,6
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","26-03-2026 08:00:00",28.4227,77.0667,NH3,6,10,8
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","26-03-2026 08:00:00",28.4227,77.0667,CO,1,70,53
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","26-03-2026 08:00:00",28.4227,77.0667,OZONE,10,46,11
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","26-03-2026 08:00:00",30.379589,76.778328,NO2,9,12,10
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","26-03-2026 08:00:00",30.379589,76.778328,NH3,7,8,8
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","26-03-2026 08:00:00",30.379589,76.778328,SO2,15,32,22
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","26-03-2026 08:00:00",30.379589,76.778328,OZONE,19,26,22
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","26-03-2026 08:00:00",28.6701,76.9254,NO2,12,14,13
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","26-03-2026 08:00:00",28.6701,76.9254,CO,44,49,48
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","26-03-2026 08:00:00",28.360699,76.936090,PM10,36,316,132
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","26-03-2026 08:00:00",28.360699,76.936090,NH3,7,10,9
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","26-03-2026 08:00:00",28.360699,76.936090,CO,5,41,31
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","26-03-2026 08:00:00",28.360699,76.936090,OZONE,9,49,14
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","26-03-2026 08:00:00",28.060249,76.113115,NH3,4,6,5
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","26-03-2026 08:00:00",28.060249,76.113115,SO2,8,8,8
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","26-03-2026 08:00:00",28.4275,77.1465,OZONE,9,38,11
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","26-03-2026 08:00:00",28.4501238,77.0263051,PM10,NA,NA,NA
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","26-03-2026 08:00:00",28.4501238,77.0263051,CO,NA,NA,NA
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","26-03-2026 08:00:00",28.4501238,77.0263051,OZONE,NA,NA,NA
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","26-03-2026 08:00:00",28.206800,76.799700,PM2.5,51,308,138
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","26-03-2026 08:00:00",28.206800,76.799700,NH3,9,26,19
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","26-03-2026 08:00:00",29.695300,77.002700,SO2,7,12,9
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","26-03-2026 08:00:00",29.695300,77.002700,OZONE,26,60,33
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","26-03-2026 08:00:00",28.3419248,77.319699,NO2,19,21,20
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","26-03-2026 08:00:00",29.966942,76.875879,NH3,6,7,6
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","26-03-2026 08:00:00",22.969611,72.643500,NH3,3,16,9
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","26-03-2026 08:00:00",12.951913,77.539784,OZONE,28,118,48
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","26-03-2026 08:00:00",12.9756843,77.5660749,CO,56,66,63
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","26-03-2026 08:00:00",13.029152,77.585901,SO2,10,18,14
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","26-03-2026 08:00:00",13.029152,77.585901,OZONE,9,11,10
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","26-03-2026 08:00:00",12.938539,77.590100,PM2.5,69,180,112
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","26-03-2026 08:00:00",12.920984,77.584908,NO2,14,22,17
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","26-03-2026 08:00:00",12.920984,77.584908,OZONE,15,42,28
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC","26-03-2026 08:00:00",34.066206,74.819820,PM2.5,13,38,24
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","26-03-2026 08:00:00",23.80569,86.44268,NO2,NA,NA,NA
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","26-03-2026 08:00:00",23.707909,86.414670,SO2,4,4,4
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","26-03-2026 08:00:00",23.707909,86.414670,OZONE,2,29,2
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","26-03-2026 08:00:00",16.172806,75.659694,NH3,1,1,1
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","26-03-2026 08:00:00",13.328028,75.797056,NO2,18,26,21
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","26-03-2026 08:00:00",13.328028,75.797056,NH3,2,3,3
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","26-03-2026 08:00:00",13.328028,75.797056,OZONE,12,48,25
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","26-03-2026 08:00:00",15.459706,75.008381,CO,58,76,59
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","26-03-2026 08:00:00",15.3714823,75.1160168,PM2.5,29,37,31
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","26-03-2026 08:00:00",15.3714823,75.1160168,PM10,39,52,42
India,Karnataka,Bidar,"Naubad, Bidar - KSPCB","26-03-2026 08:00:00",17.930306,77.482194,SO2,1,1,1
India,Karnataka,Bidar,"Naubad, Bidar - KSPCB","26-03-2026 08:00:00",17.930306,77.482194,CO,2,17,13
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","26-03-2026 08:00:00",11.55358,76.55521,NO2,14,30,21
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","26-03-2026 08:00:00",11.55358,76.55521,SO2,3,8,5
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","26-03-2026 08:00:00",13.428828,77.731418,PM2.5,50,81,66
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","26-03-2026 08:00:00",30.7057778,76.8531805555555,PM2.5,37,99,68
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","26-03-2026 08:00:00",30.7057778,76.8531805555555,SO2,13,14,14
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","26-03-2026 08:00:00",28.52123,76.37138,SO2,10,13,12
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","26-03-2026 08:00:00",28.52123,76.37138,OZONE,39,40,39
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","26-03-2026 08:00:00",12.7816279,77.6299145,CO,28,44,28
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","26-03-2026 08:00:00",12.921418,77.502466,SO2,5,7,6
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","26-03-2026 08:00:00",13.0246342,77.5080115,PM2.5,NA,NA,NA
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","26-03-2026 08:00:00",30.943887,76.801991,CO,38,70,49
India,Jammu_and_Kashmir,Srinagar,"Khunmoh, Srinagar - JKPCC","26-03-2026 08:00:00",34.06313,74.96017,PM2.5,10,25,17
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","26-03-2026 08:00:00",12.9352049,77.6814488,PM2.5,49,319,108
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","26-03-2026 08:00:00",12.9352049,77.6814488,CO,34,42,34
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","26-03-2026 08:00:00",28.060249,76.113115,OZONE,13,30,16
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","26-03-2026 08:00:00",13.940000,75.555917,SO2,1,6,2
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","26-03-2026 08:00:00",13.940000,75.555917,CO,17,34,23
India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB","26-03-2026 08:00:00",13.34194444,74.74694444,PM2.5,38,89,53
India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB","26-03-2026 08:00:00",13.34194444,74.74694444,OZONE,8,8,8
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","26-03-2026 08:00:00",16.802639,75.722694,NH3,3,4,4
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","26-03-2026 08:00:00",16.7602,77.1428,PM2.5,37,70,58
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","26-03-2026 08:00:00",16.7602,77.1428,PM10,46,103,83
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","26-03-2026 08:00:00",16.7602,77.1428,SO2,5,15,12
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","26-03-2026 08:00:00",16.7602,77.1428,CO,16,28,23
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","26-03-2026 08:00:00",10.073232,76.302765,NO2,6,6,6
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","26-03-2026 08:00:00",10.073232,76.302765,CO,6,101,20
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","26-03-2026 08:00:00",22.7289,75.8076,OZONE,7,22,10
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","26-03-2026 08:00:00",22.4310,75.5213,PM2.5,16,198,65
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","26-03-2026 08:00:00",22.4310,75.5213,NH3,18,25,22
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","26-03-2026 08:00:00",22.7524,75.8872,PM10,23,163,61
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","26-03-2026 08:00:00",22.7524,75.8872,CO,13,56,49
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","26-03-2026 08:00:00",22.6780,75.8559,PM2.5,25,311,86
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","26-03-2026 08:00:00",22.6780,75.8559,OZONE,4,10,5
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","26-03-2026 08:00:00",22.7084,75.8815,PM2.5,23,184,59
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","26-03-2026 08:00:00",23.142888,79.916147,PM2.5,NA,NA,NA
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","26-03-2026 08:00:00",23.142888,79.916147,PM10,NA,NA,NA
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","26-03-2026 08:00:00",8.8787,76.6073,CO,14,16,15
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","26-03-2026 08:00:00",10.532400,76.215900,PM2.5,41,54,49
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","26-03-2026 08:00:00",10.532400,76.215900,NO2,8,10,9
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","26-03-2026 08:00:00",10.532400,76.215900,SO2,1,1,1
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","26-03-2026 08:00:00",10.532400,76.215900,OZONE,30,32,31
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","26-03-2026 08:00:00",23.264759,77.381568,CO,16,64,24
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","26-03-2026 08:00:00",23.264759,77.381568,OZONE,22,62,35
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","26-03-2026 08:00:00",23.210494,77.425409,PM10,48,185,106
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","26-03-2026 08:00:00",12.415911,75.735050,SO2,6,7,7
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","26-03-2026 08:00:00",12.415911,75.735050,OZONE,2,6,3
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","26-03-2026 08:00:00",12.21041,76.37376,PM10,51,105,73
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","26-03-2026 08:00:00",12.21041,76.37376,OZONE,NA,NA,NA
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","26-03-2026 08:00:00",12.733409,77.298051,NH3,NA,NA,NA
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","26-03-2026 08:00:00",13.940000,75.555917,NO2,18,22,21
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","26-03-2026 08:00:00",13.940000,75.555917,NH3,2,3,3
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","26-03-2026 08:00:00",26.259242,78.216432,PM2.5,28,357,159
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","26-03-2026 08:00:00",26.259242,78.216432,PM10,42,419,166
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","26-03-2026 08:00:00",26.200388,78.147714,PM2.5,17,290,102
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","26-03-2026 08:00:00",22.7289,75.8076,PM2.5,59,190,104
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","26-03-2026 08:00:00",22.7289,75.8076,NO2,31,53,38
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","26-03-2026 08:00:00",22.7289,75.8076,SO2,2,4,4
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","26-03-2026 08:00:00",22.7289,75.8076,CO,1,10,3
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","26-03-2026 08:00:00",23.142888,79.916147,NH3,NA,NA,NA
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","26-03-2026 08:00:00",23.142888,79.916147,OZONE,NA,NA,NA
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","26-03-2026 08:00:00",23.168606,79.932247,NH3,2,3,2
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","26-03-2026 08:00:00",23.168606,79.932247,OZONE,37,57,39
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","26-03-2026 08:00:00",23.218135,79.957770,PM2.5,NA,NA,NA
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","26-03-2026 08:00:00",23.233584,77.400574,PM10,58,158,98
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","26-03-2026 08:00:00",23.233584,77.400574,NH3,4,6,5
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","26-03-2026 08:00:00",23.233584,77.400574,OZONE,13,122,52
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","26-03-2026 08:00:00",23.81748678,79.446246,PM2.5,20,80,42
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","26-03-2026 08:00:00",15.3714823,75.1160168,SO2,1,3,2
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","26-03-2026 08:00:00",15.347630,76.181767,PM10,18,56,33
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","26-03-2026 08:00:00",23.81748678,79.446246,SO2,42,60,50
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","26-03-2026 08:00:00",22.9682591,76.064118,OZONE,11,133,13
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","26-03-2026 08:00:00",22.624758,75.675238,PM2.5,28,189,81
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","26-03-2026 08:00:00",22.624758,75.675238,CO,10,44,24
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","26-03-2026 08:00:00",23.331731,75.045981,NO2,12,35,19
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","26-03-2026 08:00:00",23.331731,75.045981,SO2,39,46,41
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","26-03-2026 08:00:00",23.838586,78.759431,OZONE,47,119,89
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","26-03-2026 08:00:00",24.58434363,80.8549414,CO,17,60,40
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","26-03-2026 08:00:00",24.108970,82.645580,NO2,17,126,47
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","26-03-2026 08:00:00",24.108970,82.645580,OZONE,NA,NA,NA
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","26-03-2026 08:00:00",23.1633321,75.800225,SO2,1,8,4
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","26-03-2026 08:00:00",23.1633321,75.800225,OZONE,6,83,28
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","26-03-2026 08:00:00",20.719516,77.000253,PM2.5,34,194,83
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB","26-03-2026 08:00:00",19.2157840,73.1997810,NO2,18,81,44
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB","26-03-2026 08:00:00",19.2157840,73.1997810,OZONE,6,68,17
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","26-03-2026 08:00:00",20.9402359,77.7895248,NO2,12,49,26
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","26-03-2026 08:00:00",20.9402359,77.7895248,NH3,1,7,2
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","26-03-2026 08:00:00",20.918946,74.776388,NO2,4,24,10
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","26-03-2026 08:00:00",20.918946,74.776388,NH3,1,1,1
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB","26-03-2026 08:00:00",19.710842,77.151824,PM2.5,14,106,52
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","26-03-2026 08:00:00",21.001264,75.565602,PM10,42,162,93
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","26-03-2026 08:00:00",19.854616,75.905894,NH3,3,4,4
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","26-03-2026 08:00:00",19.854616,75.905894,OZONE,15,57,28
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","26-03-2026 08:00:00",19.25292,73.142019,OZONE,8,8,8
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","26-03-2026 08:00:00",19.192056,72.9585188,SO2,9,45,16
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","26-03-2026 08:00:00",16.6870449,74.2505872,OZONE,7,70,17
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","26-03-2026 08:00:00",16.7143745,74.2426398,PM2.5,NA,NA,NA
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","26-03-2026 08:00:00",18.39963,76.57452,CO,8,97,36
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","26-03-2026 08:00:00",20.939198,77.765701,NH3,2,7,3
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","26-03-2026 08:00:00",19.863756,75.321188,PM10,51,119,76
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","26-03-2026 08:00:00",19.863756,75.321188,NH3,2,5,3
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","26-03-2026 08:00:00",19.16485,73.23409,CO,12,32,21
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","26-03-2026 08:00:00",19.16485,73.23409,OZONE,12,85,14
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","26-03-2026 08:00:00",19.962900,79.298714,CO,23,38,26
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","26-03-2026 08:00:00",19.9775302,79.2337086,NO2,5,23,15
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","26-03-2026 08:00:00",23.50016,80.23284,CO,12,78,40
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","26-03-2026 08:00:00",24.2613009,80.7231783,CO,43,49,47
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","26-03-2026 08:00:00",19.309073,73.057223,SO2,7,16,11
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","26-03-2026 08:00:00",19.786089,72.757971,PM10,45,114,78
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","26-03-2026 08:00:00",23.218135,79.957770,CO,NA,NA,NA
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","26-03-2026 08:00:00",19.083694,72.920967,NO2,15,43,24
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","26-03-2026 08:00:00",19.083694,72.920967,NH3,8,8,8
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","26-03-2026 08:00:00",19.205800,72.868200,NO2,36,36,36
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","26-03-2026 08:00:00",19.215859,72.831718,NO2,15,22,17
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","26-03-2026 08:00:00",19.0632143,72.8456324,PM10,48,100,72
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","26-03-2026 08:00:00",19.0632143,72.8456324,NO2,1,34,11
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","26-03-2026 08:00:00",19.0632143,72.8456324,NH3,7,13,9
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","26-03-2026 08:00:00",19.1653323,72.922099,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","26-03-2026 08:00:00",19.1653323,72.922099,CO,4,28,16
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","26-03-2026 08:00:00",20.555712,74.529236,PM2.5,46,177,92
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","26-03-2026 08:00:00",20.555712,74.529236,CO,1,80,13
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","26-03-2026 08:00:00",19.296481,72.840923,SO2,9,10,10
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","26-03-2026 08:00:00",19.296481,72.840923,CO,39,40,40
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","26-03-2026 08:00:00",19.053536,72.84643,NH3,24,70,40
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","26-03-2026 08:00:00",19.053536,72.84643,OZONE,2,46,16
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","26-03-2026 08:00:00",18.9767,72.8380,NH3,4,9,6
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","26-03-2026 08:00:00",18.9767,72.8380,SO2,1,7,3
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","26-03-2026 08:00:00",18.9767,72.8380,OZONE,7,52,21
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","26-03-2026 08:00:00",19.11074,72.86084,PM10,46,148,90
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","26-03-2026 08:00:00",19.11074,72.86084,CO,8,40,12
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","26-03-2026 08:00:00",19.11074,72.86084,OZONE,43,83,56
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","26-03-2026 08:00:00",19.0364585,72.8954371,CO,38,62,42
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","26-03-2026 08:00:00",18.910000,72.820000,NH3,4,4,4
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","26-03-2026 08:00:00",19.04946,72.9230,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","26-03-2026 08:00:00",19.04946,72.9230,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","26-03-2026 08:00:00",19.083694,72.920967,PM10,68,93,83
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","26-03-2026 08:00:00",19.1750,72.9419,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","26-03-2026 08:00:00",19.1750,72.9419,SO2,NA,NA,NA
